student_id,item_id,skill_id,difficulty,time_spent_ms,attempts,used_hint,n_hints,fast_response,correct,tab_blur_count,idle_ms,erratic_clicks,error_type,will_mistake_next,focus_score,consecutive_errors,excessive_time
226,6753,7,4,5323,3,0,0,0,0,0,0,0,conceptual,1,0.62,2,0
226,6754,18,3,3762,1,0,0,0,1,0,0,0,procedimiento,0,0.81,0,0
226,6755,9,2,2955,1,0,0,0,1,0,0,0,procedimiento,0,0.8,0,0
226,6756,8,3,3428,1,0,0,0,1,0,0,0,procedimiento,0,0.79,0,0
226,6757,8,4,7093,1,0,0,0,1,0,0,0,procedimiento,0,0.78,0,0
226,6758,5,3,5715,3,0,0,0,0,0,0,0,consigna,0,0.67,1,0
226,6759,11,3,3761,1,0,0,0,1,0,0,0,procedimiento,0,0.77,0,0
226,6760,19,2,3420,1,0,0,0,1,0,0,0,procedimiento,0,0.76,0,0
226,6761,4,1,2171,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
226,6762,6,3,5404,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
226,6763,8,4,5144,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
226,6764,10,4,6082,1,0,0,0,0,0,0,0,conceptual,0,0.62,1,0
226,6765,18,2,3241,1,0,0,0,1,0,0,0,procedimiento,0,0.72,0,0
226,6766,15,2,3232,1,0,0,0,0,0,0,0,conceptual,0,0.61,1,0
226,6767,14,2,4003,1,0,0,0,1,0,0,0,procedimiento,0,0.7,0,0
226,6768,16,2,3325,1,1,0,0,1,0,0,0,procedimiento,0,0.69,0,0
226,6769,14,4,5527,1,0,0,0,1,0,0,0,procedimiento,0,0.68,0,0
226,6770,5,2,3483,1,1,0,0,1,0,0,0,procedimiento,0,0.67,0,0
226,6771,15,3,3794,1,0,0,0,1,0,0,0,procedimiento,0,0.67,0,0
226,6772,15,3,4154,3,1,0,0,0,0,0,0,procedimiento,0,0.56,1,0
226,6773,2,1,4755,1,0,0,0,0,0,0,2,aleatorio,1,0.45,2,0
226,6774,9,2,4865,1,1,0,0,0,0,0,2,inatencion,1,0.34,3,0
226,6775,6,3,4926,1,0,0,0,1,0,0,0,procedimiento,0,0.63,0,0
226,6776,19,2,4301,1,0,0,0,1,0,0,0,procedimiento,0,0.62,0,0
226,6777,13,2,3256,3,0,0,0,0,0,0,0,consigna,0,0.52,1,0
226,6778,7,3,5276,1,0,0,0,1,0,0,0,procedimiento,0,0.61,0,0
226,6779,13,1,2469,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
226,6780,6,2,4451,1,0,0,0,1,0,0,0,procedimiento,0,0.59,0,0
227,6781,15,2,2060,1,1,0,0,1,0,0,0,procedimiento,0,0.79,0,0
227,6782,1,3,3458,1,1,0,0,1,0,0,0,procedimiento,0,0.78,0,0
227,6783,4,4,4786,2,1,0,0,0,0,0,0,inatencion,0,0.67,1,0
227,6784,14,3,2615,1,0,0,0,1,0,0,0,procedimiento,0,0.77,0,0
227,6785,1,3,3246,1,1,0,0,1,0,0,0,procedimiento,0,0.76,0,0
227,6786,12,2,1987,1,1,1,1,0,0,0,0,inatencion,0,0.65,1,0
227,6787,8,3,2759,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
227,6788,15,1,2207,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
227,6789,8,2,2874,1,0,0,0,0,0,0,0,consigna,0,0.63,1,0
227,6790,5,4,4060,1,1,0,0,1,0,0,0,procedimiento,0,0.72,0,0
227,6791,17,2,2198,1,0,0,0,1,0,0,0,procedimiento,0,0.71,0,0
227,6792,14,2,2529,1,1,1,0,0,0,0,0,inatencion,0,0.6,1,0
227,6793,5,3,4077,2,0,0,0,0,0,0,1,procedimiento,1,0.5,2,0
227,6794,6,3,2477,1,1,0,0,1,0,0,0,procedimiento,0,0.69,0,0
227,6795,7,4,4233,1,0,0,0,0,0,0,0,procedimiento,0,0.58,1,0
227,6796,4,3,2723,1,1,1,0,0,0,0,1,conceptual,1,0.47,2,0
227,6797,3,3,3374,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
227,6798,3,1,1955,1,0,0,1,1,0,0,0,procedimiento,0,0.66,0,0
227,6799,3,2,2525,1,0,0,0,0,0,0,0,aleatorio,0,0.55,1,0
227,6800,15,4,4546,1,0,0,0,1,0,0,0,procedimiento,0,0.64,0,0
227,6801,2,1,1526,1,0,0,1,1,0,0,0,procedimiento,0,0.63,0,0
227,6802,17,2,2707,2,0,0,0,0,0,0,0,aleatorio,0,0.52,1,0
227,6803,14,2,4496,1,0,0,0,1,0,0,0,procedimiento,0,0.62,0,0
227,6804,8,4,5324,1,0,0,0,0,0,0,0,conceptual,0,0.51,1,0
227,6805,6,3,3548,3,1,0,0,0,0,0,1,conceptual,1,0.4,2,0
227,6806,13,2,3105,1,0,0,0,1,3,0,0,procedimiento,0,0.59,0,0
227,6807,10,3,4089,1,1,0,0,1,0,0,0,procedimiento,0,0.58,0,0
227,6808,15,1,2190,1,1,0,0,1,0,0,0,procedimiento,0,0.58,0,0
227,6809,1,3,4938,1,1,0,0,1,0,0,0,procedimiento,0,0.57,0,0
227,6810,17,3,4617,1,0,0,0,0,0,0,0,conceptual,0,0.46,1,0
228,6811,12,3,3519,2,0,0,0,0,0,0,0,inatencion,0,0.75,1,0
228,6812,3,3,3674,1,1,0,0,0,0,0,0,aleatorio,1,0.64,2,0
228,6813,7,2,2536,1,1,1,0,1,0,0,0,procedimiento,0,0.83,0,0
228,6814,11,2,2237,1,1,1,0,1,0,0,0,procedimiento,0,0.82,0,0
228,6815,1,2,2664,2,1,0,0,0,0,0,0,inatencion,0,0.71,1,0
228,6816,3,2,2771,3,0,0,0,0,0,0,0,inatencion,1,0.61,2,0
228,6817,9,3,4120,1,1,0,0,1,0,0,0,procedimiento,0,0.8,0,0
228,6818,12,3,3258,1,1,0,0,0,0,0,0,conceptual,0,0.69,1,0
228,6819,15,3,3333,1,1,0,0,1,0,0,0,procedimiento,0,0.78,0,0
228,6820,17,4,3377,3,0,0,0,0,0,0,0,conceptual,0,0.67,1,0
228,6821,13,3,2708,1,0,0,0,1,0,0,0,procedimiento,0,0.76,0,0
228,6822,4,1,1413,1,0,0,1,1,0,0,0,procedimiento,0,0.75,0,0
228,6823,3,1,2028,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
228,6824,12,2,3018,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
228,6825,7,3,4174,1,1,0,0,1,0,0,0,procedimiento,0,0.73,0,0
228,6826,2,1,2078,3,0,0,0,0,0,0,0,conceptual,0,0.62,1,0
228,6827,15,4,4503,1,0,0,0,0,0,0,1,inatencion,1,0.51,2,0
228,6828,15,2,1976,1,0,0,1,1,0,0,0,procedimiento,0,0.7,0,0
228,6829,2,4,4981,1,0,0,0,1,0,0,0,procedimiento,0,0.7,0,0
228,6830,11,3,4111,1,0,0,0,1,0,0,0,procedimiento,0,0.69,0,0
228,6831,14,2,2649,1,1,0,0,1,0,0,0,procedimiento,0,0.68,0,0
228,6832,9,1,2184,1,0,0,0,1,0,0,0,procedimiento,0,0.67,0,0
228,6833,13,4,5958,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
228,6834,14,2,3005,1,0,0,0,1,0,0,0,procedimiento,0,0.65,0,0
228,6835,8,2,4015,1,0,0,0,1,0,0,0,procedimiento,0,0.64,0,0
228,6836,8,3,4841,1,1,0,0,0,0,0,0,procedimiento,0,0.54,1,0
228,6837,5,3,3282,1,1,1,0,0,0,0,0,inatencion,1,0.43,2,0
228,6838,6,1,1831,1,0,0,1,1,0,0,0,procedimiento,0,0.62,0,0
228,6839,11,4,6471,1,1,0,0,0,0,0,0,inatencion,0,0.51,1,0
228,6840,5,3,4526,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
229,6841,8,4,2990,2,0,0,0,0,0,0,0,procedimiento,0,0.67,1,0
229,6842,11,3,3498,1,0,0,0,1,0,0,0,procedimiento,0,0.77,0,0
229,6843,9,3,2662,1,1,1,0,1,0,0,0,procedimiento,0,0.76,0,0
229,6844,12,2,2624,1,1,0,0,1,0,0,0,procedimiento,0,0.75,0,0
229,6845,3,3,3529,1,1,3,0,0,0,0,0,procedimiento,0,0.64,1,0
229,6846,18,1,1592,1,0,0,1,1,0,0,0,procedimiento,0,0.74,0,0
229,6847,9,3,3061,1,1,0,0,0,0,0,0,inatencion,0,0.63,1,0
229,6848,11,2,2196,1,1,0,0,1,0,0,0,procedimiento,0,0.72,0,0
229,6849,17,2,1772,2,1,0,1,0,0,0,0,aleatorio,0,0.61,1,0
229,6850,17,2,2192,1,0,0,0,0,0,0,0,procedimiento,1,0.5,2,0
229,6851,19,3,3004,2,0,0,0,0,0,0,1,aleatorio,1,0.4,3,0
229,6852,15,3,2634,1,1,0,0,0,0,0,1,inatencion,1,0.29,4,0
229,6853,12,1,1357,1,0,0,1,1,0,0,0,procedimiento,0,0.68,0,0
229,6854,8,4,4273,2,1,0,0,0,0,0,0,inatencion,0,0.57,1,0
229,6855,1,4,3934,3,0,0,0,0,0,0,0,procedimiento,1,0.47,2,0
229,6856,4,1,1648,1,0,0,1,0,0,0,2,aleatorio,1,0.36,3,0
229,6857,19,2,1803,1,1,0,1,1,0,0,0,procedimiento,0,0.65,0,0
229,6858,11,2,2205,2,1,0,0,0,0,0,0,procedimiento,0,0.54,1,0
229,6859,12,1,1865,1,0,0,1,0,0,0,0,aleatorio,1,0.43,2,0
229,6860,13,3,3426,1,1,3,0,1,0,0,0,procedimiento,0,0.63,0,0
229,6861,17,2,2305,1,1,1,0,1,0,0,0,procedimiento,0,0.62,0,0
229,6862,4,4,5970,1,0,0,0,0,0,0,0,consigna,0,0.51,1,0
229,6863,14,3,5184,1,1,2,0,0,0,0,2,consigna,1,0.4,2,0
229,6864,9,3,3674,2,0,0,0,0,5,0,1,inatencion,1,0.3,3,0
229,6865,19,4,4865,2,0,0,0,0,0,0,2,inatencion,1,0.19,4,0
229,6866,10,4,3277,1,0,0,0,1,1,0,0,procedimiento,0,0.58,0,0
229,6867,7,3,3882,1,0,0,0,0,2,0,0,inatencion,0,0.47,1,0
229,6868,2,4,4938,2,1,2,0,0,1,0,1,procedimiento,1,0.36,2,0
229,6869,15,3,3495,1,0,0,0,0,2,0,0,aleatorio,1,0.26,3,0
229,6870,4,3,2572,1,1,0,0,0,0,0,1,inatencion,1,0.15,4,0
230,6871,14,4,5623,1,0,0,0,1,0,0,0,procedimiento,0,0.88,0,0
230,6872,11,2,3464,1,0,0,0,1,0,0,0,procedimiento,0,0.87,0,0
230,6873,8,3,2807,1,0,0,0,0,0,0,0,conceptual,0,0.76,1,0
230,6874,16,3,4010,1,0,0,0,1,0,0,0,procedimiento,0,0.85,0,0
230,6875,5,4,5918,1,1,0,0,1,0,0,0,procedimiento,0,0.85,0,0
230,6876,7,3,3678,2,0,0,0,0,0,0,0,aleatorio,0,0.74,1,0
230,6877,4,3,4407,1,0,0,0,1,0,0,0,procedimiento,0,0.83,0,0
230,6878,17,2,3261,2,0,0,0,0,0,0,0,inatencion,0,0.72,1,0
230,6879,19,3,2931,1,0,0,0,1,0,0,0,procedimiento,0,0.81,0,0
230,6880,13,2,3764,2,1,0,0,0,0,0,0,conceptual,0,0.7,1,0
230,6881,17,2,3153,1,1,2,0,1,0,0,0,procedimiento,0,0.79,0,0
230,6882,16,2,3339,1,0,0,0,0,0,0,0,conceptual,0,0.68,1,0
230,6883,3,3,4591,1,0,0,0,1,0,0,0,procedimiento,0,0.78,0,0
230,6884,11,3,4330,1,0,0,0,1,0,0,0,procedimiento,0,0.77,0,0
230,6885,9,2,3840,3,0,0,0,0,0,0,0,conceptual,0,0.66,1,0
230,6886,3,3,4542,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
230,6887,7,2,2835,3,0,0,0,0,0,0,0,consigna,0,0.64,1,0
230,6888,1,1,2705,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
230,6889,13,4,5177,1,0,0,0,1,0,0,0,procedimiento,0,0.72,0,0
230,6890,8,1,2182,1,0,0,0,1,0,0,0,procedimiento,0,0.71,0,0
230,6891,11,1,1721,1,0,0,1,1,0,0,0,procedimiento,0,0.7,0,0
230,6892,13,3,3756,2,0,0,0,0,0,0,0,conceptual,0,0.6,1,0
230,6893,16,3,6607,3,0,0,0,0,0,0,2,conceptual,1,0.49,2,0
230,6894,6,2,3387,1,0,0,0,0,0,0,0,aleatorio,1,0.38,3,0
230,6895,15,1,1831,1,0,0,1,1,0,0,0,procedimiento,0,0.67,0,0
230,6896,5,2,5279,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
230,6897,11,2,3567,1,0,0,0,1,0,0,0,procedimiento,0,0.65,0,0
230,6898,5,3,5189,1,1,0,0,0,0,0,0,inatencion,0,0.54,1,0
230,6899,2,1,2621,1,0,0,0,1,0,0,0,procedimiento,0,0.63,0,0
230,6900,4,1,3362,1,1,0,0,1,0,0,0,procedimiento,0,0.63,0,0
231,6901,16,2,3747,3,1,0,0,0,0,0,0,conceptual,0,0.72,1,0
231,6902,11,3,5376,1,1,1,0,0,0,0,0,consigna,1,0.62,2,0
231,6903,13,3,6016,3,1,1,0,0,0,0,0,inatencion,1,0.4,3,0
231,6904,9,2,4104,1,0,0,0,1,0,0,0,procedimiento,0,0.8,0,0
231,6905,13,3,3865,1,0,0,0,0,0,0,0,procedimiento,0,0.69,1,0
231,6906,9,4,5263,1,0,0,0,0,0,0,0,inatencion,1,0.58,2,0
231,6907,10,4,4785,1,0,0,0,1,0,0,0,procedimiento,0,0.77,0,0
231,6908,3,3,4774,3,1,0,0,0,0,0,0,consigna,0,0.67,1,0
231,6909,17,3,5089,1,0,0,0,1,0,0,0,procedimiento,0,0.76,0,0
231,6910,19,3,4576,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
231,6911,13,2,3912,1,0,0,0,0,0,0,0,inatencion,0,0.64,1,0
231,6912,11,2,4595,1,1,0,0,0,0,0,0,inatencion,1,0.53,2,0
231,6913,9,4,7358,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
231,6914,8,2,3076,2,0,0,0,0,0,0,0,inatencion,0,0.62,1,0
231,6915,9,4,6054,3,1,2,0,0,0,0,0,conceptual,1,0.51,2,0
231,6916,19,3,3743,1,1,0,0,0,0,0,0,inatencion,1,0.4,3,0
231,6917,7,3,4004,1,1,0,0,0,0,0,1,inatencion,1,0.29,4,0
231,6918,10,2,2859,1,1,0,0,1,0,0,0,procedimiento,0,0.68,0,0
231,6919,14,1,2776,1,0,0,0,1,0,0,0,procedimiento,0,0.68,0,0
231,6920,15,3,5866,1,0,0,0,1,0,0,0,procedimiento,0,0.67,0,0
231,6921,6,2,2767,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
231,6922,4,4,10980,1,0,0,0,1,0,0,0,procedimiento,0,0.45,0,1
231,6923,12,4,8046,1,0,0,0,1,0,0,0,procedimiento,0,0.64,0,0
231,6924,18,2,4362,2,0,0,0,0,0,0,0,inatencion,0,0.53,1,0
231,6925,7,1,3778,1,0,0,0,0,0,0,1,inatencion,1,0.43,2,0
231,6926,19,2,4585,1,1,0,0,0,0,0,1,inatencion,1,0.32,3,0
231,6927,9,4,10218,1,1,0,0,0,0,0,0,inatencion,1,0.21,4,0
231,6928,8,3,6348,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
231,6929,14,2,3800,1,0,0,0,0,0,0,0,aleatorio,0,0.49,1,0
231,6930,14,1,4899,1,0,0,0,1,2,0,0,procedimiento,0,0.59,0,0
232,6931,17,3,2851,2,1,0,0,0,0,0,0,conceptual,0,0.78,1,0
232,6932,4,1,1737,3,0,0,1,0,0,0,0,inatencion,1,0.68,2,0
232,6933,6,2,2208,2,0,0,0,0,0,0,0,inatencion,1,0.4,3,0
232,6934,18,1,1545,1,0,0,1,1,0,0,0,procedimiento,0,0.86,0,0
232,6935,17,2,2746,1,1,0,0,0,0,0,0,conceptual,0,0.75,1,0
232,6936,3,2,1922,1,1,0,1,1,0,0,0,procedimiento,0,0.84,0,0
232,6937,10,4,4770,2,0,0,0,0,0,0,0,procedimiento,0,0.73,1,0
232,6938,8,2,2702,1,1,0,0,1,0,0,0,procedimiento,0,0.82,0,0
232,6939,7,4,3661,3,1,1,0,0,0,0,0,procedimiento,0,0.71,1,0
232,6940,4,3,2386,2,1,0,0,0,0,0,0,inatencion,1,0.6,2,0
232,6941,16,2,1946,1,0,0,1,1,0,0,0,procedimiento,0,0.8,0,0
232,6942,12,3,2909,2,1,2,0,0,0,0,0,procedimiento,0,0.69,1,0
232,6943,18,4,5112,1,0,0,0,1,0,0,0,procedimiento,0,0.78,0,0
232,6944,15,3,2842,2,0,0,0,0,0,0,0,conceptual,0,0.67,1,0
232,6945,7,3,3513,1,1,0,0,0,0,0,0,aleatorio,1,0.56,2,0
232,6946,15,4,4603,2,1,0,0,0,0,0,0,inatencion,1,0.4,3,0
232,6947,9,4,4687,2,0,0,0,0,0,0,1,inatencion,1,0.34,4,0
232,6948,15,2,1948,2,0,0,1,0,0,0,3,inatencion,1,0.23,5,0
232,6949,3,3,3718,2,0,0,0,0,0,0,0,inatencion,1,0.15,6,0
232,6950,1,1,1878,1,0,0,1,1,0,0,0,procedimiento,0,0.72,0,0
232,6951,12,1,1566,1,0,0,1,1,0,0,0,procedimiento,0,0.71,0,0
232,6952,3,3,3733,1,0,0,0,1,0,0,0,procedimiento,0,0.7,0,0
232,6953,16,1,1987,1,0,0,1,0,0,0,0,inatencion,0,0.59,1,0
232,6954,8,2,2349,1,0,0,0,0,0,0,2,procedimiento,1,0.48,2,0
232,6955,8,4,6388,2,0,0,0,0,0,0,0,inatencion,1,0.37,3,0
232,6956,6,2,4192,2,0,0,0,0,0,0,1,inatencion,1,0.26,4,0
232,6957,4,2,3185,2,0,0,0,0,0,0,0,inatencion,1,0.15,5,0
232,6958,2,2,2796,1,0,0,0,0,0,0,2,aleatorio,1,0.15,6,0
232,6959,5,4,5698,3,1,0,0,0,0,0,1,aleatorio,1,0.15,7,0
232,6960,10,3,4856,1,1,0,0,0,0,0,0,inatencion,1,0.15,8,0
233,6961,1,3,3081,2,0,0,0,0,0,0,0,inatencion,0,0.51,1,0
233,6962,6,4,5902,1,1,1,0,1,0,0,0,procedimiento,0,0.6,0,0
233,6963,4,2,3523,2,1,0,0,0,0,0,0,inatencion,0,0.5,1,0
233,6964,11,1,2573,1,0,0,0,1,1,0,0,procedimiento,0,0.59,0,0
233,6965,15,4,4392,1,1,0,0,1,1,0,0,procedimiento,0,0.59,0,0
233,6966,14,1,1952,1,0,0,1,1,0,0,0,procedimiento,0,0.58,0,0
233,6967,19,3,4201,2,0,0,0,0,1,0,0,procedimiento,0,0.47,1,0
233,6968,8,3,3465,1,0,0,0,0,2,0,2,consigna,1,0.37,2,0
233,6969,13,1,2552,1,1,1,0,0,4,0,0,aleatorio,1,0.26,3,0
233,6970,1,3,2786,1,1,0,0,0,1,0,2,inatencion,1,0.16,4,0
233,6971,14,2,2157,1,1,0,0,0,0,0,2,inatencion,1,0.15,5,0
233,6972,15,3,4782,2,0,0,0,0,4,0,1,aleatorio,1,0.15,6,0
233,6973,15,2,2980,2,0,0,0,0,0,0,1,inatencion,1,0.15,7,0
233,6974,11,2,3621,1,0,0,0,0,2,0,4,aleatorio,1,0.15,8,0
233,6975,5,4,4779,1,1,0,0,1,2,0,0,procedimiento,0,0.53,0,0
233,6976,13,3,4360,1,0,0,0,0,0,0,0,procedimiento,0,0.42,1,0
233,6977,7,3,2799,2,1,1,0,0,0,0,1,inatencion,1,0.31,2,0
233,6978,19,3,4725,2,1,3,0,0,1,0,1,aleatorio,1,0.21,3,0
233,6979,13,2,3503,3,1,2,0,0,3,0,1,inatencion,1,0.15,4,0
233,6980,11,1,2508,1,1,0,0,1,0,575,0,procedimiento,1,0.49,0,0
233,6981,2,2,2871,1,1,0,0,0,2,2,0,conceptual,1,0.39,1,0
233,6982,5,2,4354,1,0,0,0,0,2,344,1,conceptual,1,0.28,2,0
233,6983,2,1,2405,1,0,0,0,0,2,235,1,aleatorio,1,0.18,3,0
233,6984,12,2,3236,2,0,0,0,0,3,21,3,inatencion,1,0.15,4,0
233,6985,16,2,3774,1,0,0,0,0,2,412,1,inatencion,1,0.15,5,0
233,6986,5,4,7090,1,0,0,0,0,1,288,0,inatencion,1,0.15,6,0
233,6987,2,1,3466,1,0,0,0,1,2,964,0,procedimiento,1,0.45,0,0
233,6988,1,2,3312,1,0,0,0,1,1,117,0,procedimiento,1,0.45,0,0
233,6989,18,3,5478,3,1,0,0,0,3,89,0,inatencion,1,0.34,1,0
233,6990,18,1,3155,1,0,0,0,1,1,391,0,procedimiento,1,0.43,0,0
234,6991,13,1,2177,1,0,0,0,1,0,0,0,procedimiento,0,0.98,0,0
234,6992,3,2,3102,1,0,0,0,0,0,0,0,conceptual,0,0.87,1,0
234,6993,16,2,2396,1,0,0,0,0,0,0,0,procedimiento,1,0.76,2,0
234,6994,2,2,2489,1,1,0,0,1,0,0,0,procedimiento,0,0.95,0,0
234,6995,6,2,2569,1,0,0,0,0,0,0,0,aleatorio,0,0.84,1,0
234,6996,14,1,2230,1,0,0,0,1,0,0,0,procedimiento,0,0.93,0,0
234,6997,17,2,1885,2,1,1,1,0,0,0,0,inatencion,0,0.82,1,0
234,6998,19,2,1853,1,0,0,1,1,0,0,0,procedimiento,0,0.91,0,0
234,6999,12,4,3940,1,1,1,0,0,0,0,0,conceptual,0,0.8,1,0
234,7000,2,3,3634,1,1,0,0,0,0,0,2,conceptual,1,0.69,2,0
234,7001,1,3,2973,2,1,0,0,0,0,0,0,inatencion,1,0.4,3,0
234,7002,8,3,2645,1,1,0,0,0,0,0,0,inatencion,1,0.4,4,0
234,7003,3,4,4717,1,0,0,0,1,0,0,0,procedimiento,0,0.86,0,0
234,7004,13,3,3802,3,1,0,0,0,0,0,0,consigna,0,0.75,1,0
234,7005,15,1,2200,1,0,0,0,1,0,0,0,procedimiento,0,0.84,0,0
234,7006,10,2,2766,1,1,0,0,1,0,0,0,procedimiento,0,0.83,0,0
234,7007,19,3,2451,1,0,0,0,1,0,0,0,procedimiento,0,0.82,0,0
234,7008,19,4,3903,1,0,0,0,1,0,0,0,procedimiento,0,0.81,0,0
234,7009,16,2,2638,1,1,0,0,1,0,0,0,procedimiento,0,0.8,0,0
234,7010,18,2,2369,2,0,0,0,0,0,0,0,procedimiento,0,0.69,1,0
234,7011,1,1,2167,2,0,0,0,0,0,0,1,inatencion,1,0.58,2,0
234,7012,17,1,2180,1,0,0,0,1,0,0,0,procedimiento,0,0.77,0,0
234,7013,6,2,2489,1,1,0,0,0,0,0,0,procedimiento,0,0.67,1,0
234,7014,12,2,2902,3,1,0,0,0,0,0,0,conceptual,1,0.56,2,0
234,7015,16,3,4428,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
234,7016,16,2,2759,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
234,7017,12,2,2059,1,0,0,0,0,0,0,0,procedimiento,0,0.63,1,0
234,7018,19,4,5473,2,1,0,0,0,0,0,1,procedimiento,1,0.52,2,0
234,7019,15,1,1738,1,0,0,1,1,0,0,0,procedimiento,0,0.71,0,0
234,7020,10,1,1913,2,1,0,1,0,0,0,0,inatencion,0,0.6,1,0
235,7021,4,4,4962,1,0,0,0,1,0,0,0,procedimiento,0,0.69,0,0
235,7022,2,4,5345,1,1,0,0,0,0,0,0,inatencion,0,0.58,1,0
235,7023,5,3,3559,2,1,0,0,0,0,0,0,conceptual,1,0.47,2,0
235,7024,1,3,3327,1,1,0,0,1,0,0,0,procedimiento,0,0.66,0,0
235,7025,4,3,3396,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
235,7026,10,1,2376,2,1,0,0,0,0,0,0,inatencion,0,0.55,1,0
235,7027,5,1,2471,1,0,0,0,0,0,0,2,procedimiento,1,0.44,2,0
235,7028,7,1,2494,2,1,0,0,0,0,0,0,inatencion,1,0.34,3,0
235,7029,14,3,3464,1,0,0,0,1,0,0,0,procedimiento,0,0.63,0,0
235,7030,8,2,3977,1,0,0,0,1,0,0,0,procedimiento,0,0.62,0,0
235,7031,17,2,4027,1,1,0,0,0,0,0,0,consigna,0,0.52,1,0
235,7032,18,3,4304,1,0,0,0,0,0,0,1,procedimiento,1,0.41,2,0
235,7033,11,2,2395,2,0,0,0,0,0,0,0,inatencion,1,0.3,3,0
235,7034,8,1,2879,2,1,0,0,0,1,0,2,inatencion,1,0.2,4,0
235,7035,6,1,2478,1,1,1,0,0,2,0,1,inatencion,1,0.15,5,0
235,7036,5,3,3083,3,1,1,0,0,1,0,1,inatencion,1,0.15,6,0
235,7037,17,3,4736,1,0,0,0,0,0,0,1,inatencion,1,0.15,7,0
235,7038,15,3,4522,2,1,0,0,0,3,0,2,inatencion,1,0.15,8,0
235,7039,7,3,4595,1,1,0,0,0,2,0,2,inatencion,1,0.15,9,0
235,7040,12,3,4343,2,1,3,0,0,0,0,3,aleatorio,1,0.15,10,0
235,7041,14,3,4535,1,0,0,0,0,1,0,2,inatencion,1,0.15,11,0
235,7042,8,2,3801,1,1,0,0,0,0,0,2,inatencion,1,0.15,12,0
235,7043,15,4,6385,1,0,0,0,0,3,0,2,inatencion,1,0.15,13,0
235,7044,3,2,3152,2,0,0,0,0,1,0,0,inatencion,1,0.15,14,0
235,7045,11,2,4239,1,0,0,0,0,0,0,0,inatencion,1,0.15,15,0
235,7046,8,4,5208,1,0,0,0,0,0,0,0,inatencion,1,0.15,16,0
235,7047,3,4,8407,1,0,0,0,0,2,0,2,aleatorio,1,0.15,17,0
235,7048,11,3,4123,3,0,0,0,0,4,0,0,inatencion,1,0.15,18,0
235,7049,18,1,3673,1,0,0,0,0,1,80,0,aleatorio,1,0.15,19,0
235,7050,12,1,2498,1,0,0,0,1,0,258,0,procedimiento,1,0.49,0,0
236,7051,5,3,3815,1,1,0,0,1,0,0,0,procedimiento,0,0.73,0,0
236,7052,12,3,3253,3,0,0,0,0,0,0,0,consigna,0,0.63,1,0
236,7053,18,2,2720,2,1,0,0,0,0,0,0,conceptual,1,0.52,2,0
236,7054,17,2,3060,1,0,0,0,0,0,0,0,aleatorio,1,0.4,3,0
236,7055,17,3,3892,3,0,0,0,0,0,0,0,aleatorio,1,0.3,4,0
236,7056,18,4,4002,3,0,0,0,0,0,0,0,inatencion,1,0.2,5,0
236,7057,19,2,3035,1,1,0,0,1,0,0,0,procedimiento,0,0.69,0,0
236,7058,11,1,1930,1,0,0,1,1,0,0,0,procedimiento,0,0.68,0,0
236,7059,5,4,3869,1,0,0,0,0,0,0,0,consigna,0,0.57,1,0
236,7060,8,3,2480,1,1,0,0,1,0,0,0,procedimiento,0,0.67,0,0
236,7061,6,2,2187,3,0,0,0,0,0,0,0,conceptual,0,0.56,1,0
236,7062,8,2,2092,3,1,0,0,0,0,0,0,consigna,1,0.45,2,0
236,7063,11,2,2046,1,0,0,0,1,0,0,0,procedimiento,0,0.64,0,0
236,7064,13,4,3846,1,0,0,0,0,0,0,0,conceptual,0,0.54,1,0
236,7065,12,1,2134,1,0,0,0,1,0,0,0,procedimiento,0,0.63,0,0
236,7066,10,1,1780,2,0,0,1,0,0,0,0,inatencion,0,0.52,1,0
236,7067,8,2,2217,1,1,0,0,1,0,0,0,procedimiento,0,0.62,0,0
236,7068,8,3,4013,1,1,0,0,1,0,0,0,procedimiento,0,0.61,0,0
236,7069,16,2,2920,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
236,7070,10,2,2959,1,0,0,0,1,0,0,0,procedimiento,0,0.59,0,0
236,7071,12,2,2057,2,0,0,0,0,0,0,0,inatencion,0,0.49,1,0
